日付,時分,始値,高値,安値,終値,出来高,,
2019/1/18,13:45,20660,20660,20640,20640,168,,20650
2019/1/18,13:50,20640,20640,20630,20640,147,,20640
2019/1/18,13:55,20640,20650,20640,20650,180,,20640
2019/1/18,14:00,20640,20650,20640,20650,534,,20650
2019/1/18,14:05,20650,20660,20650,20650,470,,20650
2019/1/18,14:10,20650,20660,20650,20660,101,,20650
2019/1/18,14:15,20650,20660,20650,20660,694,,20660
2019/1/18,14:20,20660,20660,20650,20660,316,,20660
2019/1/18,14:25,20660,20660,20650,20660,21,,20660
2019/1/18,14:30,20650,20660,20650,20660,254,,20660
2019/1/18,14:35,20660,20660,20640,20650,175,,20660
2019/1/18,14:40,20650,20650,20640,20650,24,,20650
2019/1/18,14:45,20650,20650,20620,20630,471,,20650
2019/1/18,14:50,20640,20640,20630,20640,980,,20630
2019/1/18,14:55,20640,20660,20640,20640,2110,,20640
2019/1/18,15:00,20650,20660,20640,20650,2542,,20640
2019/1/21,9:00,20850,20850,20810,20810,2058,,20650
2019/1/21,9:05,20810,20830,20790,20800,1093,,20810
2019/1/21,9:10,20800,20820,20790,20810,1264,,20800
2019/1/21,9:15,20810,20830,20810,20830,612,,20810
2019/1/21,9:20,20820,20820,20800,20810,533,,20830
2019/1/21,9:25,20820,20840,20800,20830,816,,20810
2019/1/21,9:30,20830,20850,20830,20850,453,,20830
2019/1/21,9:35,20840,20870,20830,20870,595,,20850
2019/1/21,9:40,20860,20880,20860,20870,715,,20870
2019/1/21,9:45,20860,20870,20850,20860,616,,20870
2019/1/21,9:50,20860,20860,20840,20840,667,,20860
2019/1/21,9:55,20840,20860,20840,20860,264,,20840
2019/1/21,10:00,20850,20850,20820,20830,510,,20860
2019/1/21,10:05,20820,20830,20730,20730,1831,,20830
2019/1/21,10:10,20730,20740,20700,20710,1862,,20730
2019/1/21,10:15,20710,20710,20680,20690,1541,,20710
2019/1/21,10:20,20690,20700,20660,20680,1859,,20690
2019/1/21,10:25,20680,20700,20670,20690,869,,20680
2019/1/21,10:30,20700,20730,20690,20710,1605,,20690
2019/1/21,10:35,20720,20720,20690,20720,509,,20710
2019/1/21,10:40,20710,20750,20710,20730,1061,,20720
2019/1/21,10:45,20720,20730,20710,20710,862,,20730
2019/1/21,10:50,20710,20740,20700,20720,801,,20710
2019/1/21,10:55,20710,20720,20680,20680,257,,20720
2019/1/21,11:00,20690,20740,20680,20740,1107,,20680
2019/1/21,11:05,20740,20760,20740,20750,961,,20740
2019/1/21,11:10,20760,20760,20730,20730,648,,20750
2019/1/21,11:15,20730,20740,20710,20720,657,,20730
2019/1/21,11:20,20720,20730,20700,20730,724,,20720
2019/1/21,11:25,20720,20730,20710,20730,370,,20730
2019/1/21,11:30,20730,20750,20730,20740,276,,20730
2019/1/21,12:30,20720,20730,20710,20720,848,,20740
2019/1/21,12:35,20710,20730,20710,20730,349,,20720
2019/1/21,12:40,20720,20740,20720,20740,229,,20730
2019/1/21,12:45,20730,20730,20720,20720,147,,20740
2019/1/21,12:50,20730,20730,20720,20730,299,,20720
2019/1/21,12:55,20730,20740,20720,20720,98,,20730
2019/1/21,13:00,20730,20730,20690,20700,375,,20720
2019/1/21,13:05,20700,20710,20700,20710,252,,20700
2019/1/21,13:10,20710,20710,20700,20700,248,,20710
2019/1/21,13:15,20700,20700,20690,20700,144,,20700
2019/1/21,13:20,20700,20720,20700,20720,198,,20700
2019/1/21,13:25,20720,20720,20710,20710,216,,20720
2019/1/21,13:30,20710,20710,20700,20710,159,,20710
2019/1/21,13:35,20720,20720,20720,20720,4,,20710
2019/1/21,13:40,20720,20720,20710,20720,6,,20720
2019/1/21,13:45,20710,20720,20700,20710,170,,20720
2019/1/21,13:50,20710,20720,20710,20710,16,,20710
2019/1/21,13:55,20710,20720,20700,20720,224,,20710
2019/1/21,14:00,20730,20730,20720,20720,386,,20720
2019/1/21,14:05,20710,20710,20700,20710,598,,20720
2019/1/21,14:10,20710,20710,20700,20710,213,,20710
2019/1/21,14:15,20710,20720,20710,20710,300,,20710
2019/1/21,14:20,20700,20700,20700,20700,167,,20710
2019/1/21,14:25,20710,20710,20700,20710,394,,20700
2019/1/21,14:30,20700,20710,20700,20700,100,,20710
2019/1/21,14:35,20690,20690,20650,20670,943,,20700
2019/1/21,14:40,20680,20690,20670,20690,559,,20670
2019/1/21,14:45,20680,20690,20680,20690,245,,20690
2019/1/21,14:50,20690,20700,20680,20690,523,,20690
2019/1/21,14:55,20700,20700,20690,20700,846,,20690
2019/1/21,15:00,20700,20700,20680,20700,1094,,20700
2019/1/22,9:00,20760,20790,20750,20750,1299,,20700
2019/1/22,9:05,20750,20760,20720,20740,865,,20750
2019/1/22,9:10,20730,20740,20710,20730,548,,20740
2019/1/22,9:15,20730,20730,20690,20700,826,,20730
2019/1/22,9:20,20700,20720,20700,20720,296,,20700
2019/1/22,9:25,20720,20720,20700,20700,530,,20720
2019/1/22,9:30,20690,20700,20670,20670,302,,20700
2019/1/22,9:35,20670,20680,20650,20650,663,,20670
2019/1/22,9:40,20650,20670,20640,20660,576,,20650
2019/1/22,9:45,20660,20670,20650,20660,313,,20660
2019/1/22,9:50,20650,20670,20650,20660,276,,20660
2019/1/22,9:55,20650,20660,20650,20660,100,,20660
2019/1/22,10:00,20660,20680,20660,20670,529,,20660
2019/1/22,10:05,20670,20670,20660,20670,190,,20670
2019/1/22,10:10,20670,20690,20660,20690,509,,20670
2019/1/22,10:15,20690,20700,20680,20700,455,,20690
2019/1/22,10:20,20700,20720,20700,20710,789,,20700
2019/1/22,10:25,20710,20720,20710,20710,232,,20710
2019/1/22,10:30,20700,20730,20700,20730,483,,20710
2019/1/22,10:35,20730,20730,20680,20680,581,,20730
2019/1/22,10:40,20690,20700,20680,20690,785,,20680
2019/1/22,10:45,20690,20710,20690,20700,569,,20690
2019/1/22,10:50,20690,20700,20680,20680,589,,20700
2019/1/22,10:55,20680,20700,20680,20680,310,,20680
2019/1/22,11:00,20690,20710,20690,20690,477,,20680
2019/1/22,11:05,20700,20700,20680,20680,313,,20690
2019/1/22,11:10,20690,20690,20680,20680,370,,20680
2019/1/22,11:15,20680,20700,20680,20690,315,,20680
2019/1/22,11:20,20690,20700,20690,20690,508,,20690
2019/1/22,11:25,20700,20700,20690,20690,173,,20690
2019/1/22,11:30,20700,20700,20690,20700,363,,20690
2019/1/22,12:30,20660,20660,20610,20620,1051,,20700
2019/1/22,12:35,20620,20620,20590,20590,882,,20620
2019/1/22,12:40,20590,20590,20570,20580,441,,20590
2019/1/22,12:45,20580,20590,20570,20590,679,,20580
2019/1/22,12:50,20590,20590,20580,20580,480,,20590
2019/1/22,12:55,20580,20580,20530,20560,1322,,20580
2019/1/22,13:00,20550,20550,20540,20540,187,,20560
2019/1/22,13:05,20540,20560,20540,20550,259,,20540
2019/1/22,13:10,20550,20560,20550,20550,706,,20550
2019/1/22,13:15,20540,20560,20540,20550,71,,20550
2019/1/22,13:20,20560,20570,20560,20570,201,,20550
2019/1/22,13:25,20570,20570,20550,20560,480,,20570
2019/1/22,13:30,20560,20570,20550,20570,471,,20560
2019/1/22,13:35,20560,20570,20560,20560,105,,20570
2019/1/22,13:40,20560,20580,20560,20570,110,,20560
2019/1/22,13:45,20580,20580,20570,20570,14,,20570
2019/1/22,13:50,20570,20590,20570,20590,198,,20570
2019/1/22,13:55,20590,20590,20570,20570,398,,20590
2019/1/22,14:00,20570,20570,20560,20570,531,,20570
2019/1/22,14:05,20570,20570,20570,20570,244,,20570
2019/1/22,14:10,20570,20570,20550,20570,237,,20570
2019/1/22,14:15,20570,20570,20560,20560,359,,20570
2019/1/22,14:20,20560,20560,20540,20540,176,,20560
2019/1/22,14:25,20550,20560,20550,20550,72,,20540
2019/1/22,14:30,20550,20570,20550,20560,701,,20550
2019/1/22,14:35,20550,20560,20540,20540,644,,20560
2019/1/22,14:40,20550,20570,20540,20560,451,,20540
2019/1/22,14:45,20570,20590,20570,20580,1014,,20560
2019/1/22,14:50,20580,20590,20560,20580,1261,,20580
2019/1/22,14:55,20580,20580,20560,20580,2070,,20580
2019/1/22,15:00,20570,20590,20560,20570,1277,,20580
2019/1/23,9:00,20440,20480,20430,20460,3040,,20570
2019/1/23,9:05,20450,20500,20450,20470,1480,,20460
2019/1/23,9:10,20480,20490,20480,20490,370,,20470
2019/1/23,9:15,20490,20500,20460,20460,962,,20490
2019/1/23,9:20,20460,20480,20460,20480,334,,20460
2019/1/23,9:25,20470,20510,20470,20490,572,,20480
2019/1/23,9:30,20490,20540,20490,20530,752,,20490
2019/1/23,9:35,20530,20530,20510,20530,366,,20530
2019/1/23,9:40,20530,20530,20510,20520,252,,20530
2019/1/23,9:45,20510,20520,20500,20500,454,,20520
2019/1/23,9:50,20510,20520,20500,20510,429,,20500
2019/1/23,9:55,20500,20510,20480,20490,685,,20510
2019/1/23,10:00,20490,20520,20480,20510,801,,20490
2019/1/23,10:05,20510,20510,20490,20500,429,,20510
2019/1/23,10:10,20500,20540,20490,20540,602,,20500
2019/1/23,10:15,20540,20550,20540,20540,532,,20540
2019/1/23,10:20,20550,20550,20530,20540,356,,20540
2019/1/23,10:25,20540,20560,20540,20540,619,,20540
2019/1/23,10:30,20540,20570,20540,20560,931,,20540
2019/1/23,10:35,20560,20560,20540,20550,284,,20560
2019/1/23,10:40,20550,20570,20540,20570,1009,,20550
2019/1/23,10:45,20570,20640,20570,20630,2971,,20570
2019/1/23,10:50,20630,20640,20620,20640,1403,,20630
2019/1/23,10:55,20640,20660,20640,20640,1214,,20640
2019/1/23,11:00,20640,20640,20610,20610,856,,20640
2019/1/23,11:05,20610,20610,20590,20590,1146,,20610
2019/1/23,11:10,20590,20610,20590,20610,488,,20590
2019/1/23,11:15,20600,20610,20590,20590,142,,20610
2019/1/23,11:20,20600,20610,20600,20610,402,,20590
2019/1/23,11:25,20610,20640,20610,20620,560,,20610
2019/1/23,11:30,20620,20630,20610,20610,195,,20620
2019/1/23,12:30,20610,20610,20580,20590,825,,20610
2019/1/23,12:35,20590,20610,20590,20610,651,,20590
2019/1/23,12:40,20610,20630,20610,20630,541,,20610
2019/1/23,12:45,20630,20670,20630,20640,899,,20630
2019/1/23,12:50,20640,20650,20640,20640,639,,20640
2019/1/23,12:55,20640,20640,20630,20630,558,,20640
2019/1/23,13:00,20630,20630,20610,20630,306,,20630
2019/1/23,13:05,20630,20630,20600,20610,707,,20630
2019/1/23,13:10,20600,20620,20600,20620,248,,20610
2019/1/23,13:15,20620,20620,20620,20620,49,,20620
2019/1/23,13:20,20620,20630,20610,20630,114,,20620
2019/1/23,13:25,20630,20630,20600,20600,383,,20630
2019/1/23,13:30,20610,20640,20610,20620,586,,20600
2019/1/23,13:35,20620,20620,20610,20620,126,,20620
2019/1/23,13:40,20610,20610,20600,20600,178,,20620
2019/1/23,13:45,20600,20620,20600,20610,183,,20600
2019/1/23,13:50,20610,20630,20610,20620,132,,20610
2019/1/23,13:55,20630,20630,20620,20630,404,,20620
2019/1/23,14:00,20630,20630,20600,20610,587,,20630
2019/1/23,14:05,20620,20630,20610,20610,462,,20610
2019/1/23,14:10,20610,20620,20610,20610,190,,20610
2019/1/23,14:15,20620,20620,20610,20610,343,,20610
2019/1/23,14:20,20620,20630,20610,20630,195,,20610
2019/1/23,14:25,20620,20630,20610,20610,175,,20630
2019/1/23,14:30,20620,20620,20610,20610,143,,20610
2019/1/23,14:35,20610,20610,20590,20600,695,,20610
2019/1/23,14:40,20590,20600,20590,20590,153,,20600
2019/1/23,14:45,20590,20590,20560,20560,832,,20590
2019/1/23,14:50,20560,20590,20560,20590,576,,20560
2019/1/23,14:55,20590,20590,20570,20570,860,,20590
2019/1/23,15:00,20570,20590,20570,20570,615,,20570
2019/1/24,9:00,20490,20500,20460,20460,1318,,20570
2019/1/24,9:05,20460,20480,20450,20470,1403,,20460
2019/1/24,9:10,20480,20520,20470,20520,856,,20470
2019/1/24,9:15,20520,20530,20500,20520,786,,20520
2019/1/24,9:20,20520,20520,20500,20500,571,,20520
2019/1/24,9:25,20490,20490,20470,20480,315,,20500
2019/1/24,9:30,20480,20500,20480,20500,365,,20480
2019/1/24,9:35,20500,20530,20480,20520,512,,20500
2019/1/24,9:40,20520,20540,20520,20530,392,,20520
2019/1/24,9:45,20540,20550,20530,20540,398,,20530
2019/1/24,9:50,20530,20540,20530,20540,190,,20540
2019/1/24,9:55,20530,20530,20520,20520,256,,20540
2019/1/24,10:00,20520,20560,20520,20560,730,,20520
2019/1/24,10:05,20560,20610,20560,20600,1076,,20560
2019/1/24,10:10,20590,20590,20580,20580,368,,20600
2019/1/24,10:15,20580,20590,20570,20580,315,,20580
2019/1/24,10:20,20580,20580,20560,20570,259,,20580
2019/1/24,10:25,20580,20590,20570,20580,412,,20570
2019/1/24,10:30,20570,20590,20550,20570,977,,20580
2019/1/24,10:35,20560,20560,20550,20550,495,,20570
2019/1/24,10:40,20540,20540,20520,20530,688,,20550
2019/1/24,10:45,20540,20540,20510,20520,659,,20530
2019/1/24,10:50,20530,20530,20510,20520,672,,20520
2019/1/24,10:55,20520,20520,20490,20500,966,,20520
2019/1/24,11:00,20500,20500,20480,20480,442,,20500
2019/1/24,11:05,20480,20480,20460,20480,431,,20480
2019/1/24,11:10,20480,20500,20480,20490,535,,20480
2019/1/24,11:15,20500,20500,20470,20480,444,,20490
2019/1/24,11:20,20480,20500,20480,20490,419,,20480
2019/1/24,11:25,20490,20500,20480,20480,195,,20490
2019/1/24,11:30,20490,20490,20420,20440,914,,20480
2019/1/24,12:30,20520,20540,20520,20530,405,,20440
2019/1/24,12:35,20530,20530,20530,20530,125,,20530
2019/1/24,12:40,20520,20530,20520,20520,167,,20530
2019/1/24,12:45,20530,20550,20530,20530,522,,20520
2019/1/24,12:50,20530,20530,20510,20510,290,,20530
2019/1/24,12:55,20510,20520,20510,20520,635,,20510
2019/1/24,13:00,20520,20530,20500,20520,244,,20520
2019/1/24,13:05,20520,20520,20500,20520,368,,20520
2019/1/24,13:10,20520,20520,20520,20520,244,,20520
2019/1/24,13:15,20520,20520,20520,20520,87,,20520
2019/1/24,13:20,20530,20530,20520,20520,147,,20520
2019/1/24,13:25,20520,20530,20520,20530,176,,20520
2019/1/24,13:30,20530,20530,20530,20530,5,,20530
2019/1/24,13:35,20530,20530,20520,20530,54,,20530
2019/1/24,13:40,20520,20540,20520,20530,223,,20530
2019/1/24,13:45,20530,20530,20520,20530,120,,20530
2019/1/24,13:50,20530,20540,20530,20530,115,,20530
2019/1/24,13:55,20540,20540,20530,20540,299,,20530
2019/1/24,14:00,20540,20550,20540,20550,246,,20540
2019/1/24,14:05,20540,20550,20540,20540,243,,20550
2019/1/24,14:10,20540,20540,20540,20540,269,,20540
2019/1/24,14:15,20540,20540,20540,20540,274,,20540
2019/1/24,14:20,20540,20550,20540,20550,822,,20540
2019/1/24,14:25,20550,20550,20540,20540,117,,20550
2019/1/24,14:30,20540,20540,20540,20540,417,,20540
2019/1/24,14:35,20540,20550,20530,20540,338,,20540
2019/1/24,14:40,20540,20550,20530,20540,593,,20540
2019/1/24,14:45,20540,20560,20540,20550,674,,20540
2019/1/24,14:50,20550,20550,20540,20550,94,,20550
2019/1/24,14:55,20550,20570,20550,20560,1390,,20550
2019/1/24,15:00,20550,20570,20540,20540,1306,,20560
2019/1/25,9:00,20590,20680,20580,20680,2136,,20540
2019/1/25,9:05,20680,20730,20680,20720,1531,,20680
2019/1/25,9:10,20720,20740,20700,20740,1292,,20720
2019/1/25,9:15,20730,20760,20730,20730,1732,,20740
2019/1/25,9:20,20740,20750,20730,20730,359,,20730
2019/1/25,9:25,20730,20740,20690,20700,719,,20730
2019/1/25,9:30,20700,20710,20670,20680,1855,,20700
2019/1/25,9:35,20680,20690,20670,20680,392,,20680
2019/1/25,9:40,20680,20690,20680,20690,277,,20680
2019/1/25,9:45,20680,20700,20680,20700,358,,20690
2019/1/25,9:50,20700,20720,20690,20720,581,,20700
2019/1/25,9:55,20720,20720,20700,20710,553,,20720
2019/1/25,10:00,20720,20730,20690,20690,546,,20710
2019/1/25,10:05,20690,20690,20670,20690,466,,20690
2019/1/25,10:10,20690,20700,20660,20670,530,,20690
2019/1/25,10:15,20670,20670,20650,20670,1253,,20670
2019/1/25,10:20,20670,20680,20670,20670,768,,20670
2019/1/25,10:25,20660,20670,20650,20660,476,,20670
2019/1/25,10:30,20670,20710,20670,20700,1088,,20660
2019/1/25,10:35,20700,20700,20680,20690,847,,20700
2019/1/25,10:40,20690,20720,20690,20720,1018,,20690
2019/1/25,10:45,20720,20750,20720,20740,1509,,20720
2019/1/25,10:50,20750,20750,20730,20730,1042,,20740
2019/1/25,10:55,20740,20750,20710,20720,707,,20730
2019/1/25,11:00,20710,20730,20710,20730,743,,20720
2019/1/25,11:05,20720,20750,20720,20740,809,,20730
2019/1/25,11:10,20740,20760,20740,20750,537,,20740
2019/1/25,11:15,20740,20750,20740,20740,548,,20750
2019/1/25,11:20,20750,20770,20740,20760,703,,20740
2019/1/25,11:25,20770,20770,20750,20760,577,,20760
2019/1/25,11:30,20760,20770,20760,20760,205,,20760
2019/1/25,12:30,20770,20780,20760,20770,250,,20760
2019/1/25,12:35,20770,20780,20760,20760,356,,20770
2019/1/25,12:40,20760,20810,20760,20800,1723,,20760
2019/1/25,12:45,20800,20820,20800,20820,948,,20800
2019/1/25,12:50,20820,20820,20790,20800,841,,20820
2019/1/25,12:55,20800,20810,20790,20790,380,,20800
2019/1/25,13:00,20800,20810,20790,20800,132,,20790
2019/1/25,13:05,20800,20810,20790,20790,537,,20800
2019/1/25,13:10,20790,20790,20780,20790,265,,20790
2019/1/25,13:15,20800,20800,20780,20780,89,,20790
2019/1/25,13:20,20780,20790,20780,20790,25,,20780
2019/1/25,13:25,20780,20800,20780,20800,552,,20790
2019/1/25,13:30,20800,20800,20780,20790,599,,20800
2019/1/25,13:35,20790,20790,20760,20760,368,,20790
2019/1/25,13:40,20760,20780,20760,20770,126,,20760
2019/1/25,13:45,20770,20780,20760,20770,346,,20770
2019/1/25,13:50,20770,20770,20760,20760,493,,20770
2019/1/25,13:55,20770,20770,20760,20760,419,,20760
2019/1/25,14:00,20760,20770,20760,20760,332,,20760
2019/1/25,14:05,20760,20760,20750,20750,403,,20760
2019/1/25,14:10,20750,20760,20750,20760,274,,20750
2019/1/25,14:15,20760,20770,20760,20770,139,,20760
2019/1/25,14:20,20760,20770,20760,20760,23,,20770
2019/1/25,14:25,20770,20770,20760,20770,38,,20760
2019/1/25,14:30,20760,20770,20760,20760,243,,20770
2019/1/25,14:35,20760,20760,20740,20750,908,,20760
2019/1/25,14:40,20760,20770,20750,20770,503,,20750
2019/1/25,14:45,20760,20770,20750,20760,631,,20770
2019/1/25,14:50,20760,20770,20750,20760,760,,20760
2019/1/25,14:55,20760,20770,20760,20760,582,,20760
2019/1/25,15:00,20760,20770,20750,20750,2234,,20760
2019/1/28,9:00,20740,20740,20700,20730,1656,,20750
2019/1/28,9:05,20730,20740,20710,20740,1102,,20730
2019/1/28,9:10,20730,20740,20690,20740,1263,,20740
2019/1/28,9:15,20730,20740,20710,20710,853,,20740
2019/1/28,9:20,20710,20730,20690,20710,722,,20710
2019/1/28,9:25,20710,20720,20680,20690,568,,20710
2019/1/28,9:30,20680,20710,20660,20670,716,,20690
2019/1/28,9:35,20680,20680,20660,20660,408,,20670
2019/1/28,9:40,20660,20660,20620,20640,1605,,20660
2019/1/28,9:45,20640,20650,20640,20640,180,,20640
2019/1/28,9:50,20640,20670,20640,20670,887,,20640
2019/1/28,9:55,20670,20670,20650,20650,251,,20670
2019/1/28,10:00,20650,20670,20640,20660,517,,20650
2019/1/28,10:05,20670,20670,20630,20650,591,,20660
2019/1/28,10:10,20640,20660,20640,20660,498,,20650
2019/1/28,10:15,20660,20660,20650,20660,372,,20660
2019/1/28,10:20,20660,20680,20650,20660,455,,20660
2019/1/28,10:25,20660,20680,20660,20680,267,,20660
2019/1/28,10:30,20670,20700,20670,20700,438,,20680
2019/1/28,10:35,20700,20720,20700,20700,1072,,20700
2019/1/28,10:40,20700,20700,20680,20700,549,,20700
2019/1/28,10:45,20700,20720,20700,20700,1016,,20700
2019/1/28,10:50,20700,20710,20700,20710,365,,20700
2019/1/28,10:55,20700,20700,20680,20700,289,,20710
2019/1/28,11:00,20710,20710,20690,20700,689,,20700
2019/1/28,11:05,20700,20710,20700,20700,524,,20700
2019/1/28,11:10,20700,20710,20690,20690,241,,20700
2019/1/28,11:15,20690,20690,20670,20680,303,,20690
2019/1/28,11:20,20680,20680,20670,20680,284,,20680
2019/1/28,11:25,20680,20690,20680,20690,514,,20680
2019/1/28,11:30,20700,20700,20680,20680,367,,20690
2019/1/28,12:30,20650,20660,20650,20660,318,,20680
2019/1/28,12:35,20660,20670,20650,20660,918,,20660
2019/1/28,12:40,20650,20660,20650,20660,333,,20660
2019/1/28,12:45,20650,20650,20650,20650,19,,20660
2019/1/28,12:50,20650,20650,20640,20650,303,,20650
2019/1/28,12:55,20660,20670,20650,20670,457,,20650
2019/1/28,13:00,20670,20680,20670,20670,126,,20670
2019/1/28,13:05,20670,20680,20670,20670,440,,20670
2019/1/28,13:10,20670,20680,20670,20680,300,,20670
2019/1/28,13:15,20680,20680,20680,20680,212,,20680
2019/1/28,13:20,20670,20690,20670,20670,273,,20680
2019/1/28,13:25,20670,20680,20670,20670,260,,20670
2019/1/28,13:30,20670,20680,20670,20670,215,,20670
2019/1/28,13:35,20670,20680,20670,20680,106,,20670
2019/1/28,13:40,20670,20680,20670,20680,236,,20680
2019/1/28,13:45,20680,20690,20670,20680,321,,20680
2019/1/28,13:50,20680,20690,20680,20690,511,,20680
2019/1/28,13:55,20680,20690,20680,20690,367,,20690
2019/1/28,14:00,20690,20690,20670,20680,285,,20690
2019/1/28,14:05,20680,20680,20660,20670,353,,20680
2019/1/28,14:10,20670,20670,20660,20670,49,,20670
2019/1/28,14:15,20670,20670,20660,20670,357,,20670
2019/1/28,14:20,20660,20660,20660,20660,22,,20670
2019/1/28,14:25,20660,20670,20660,20660,16,,20660
2019/1/28,14:30,20670,20670,20640,20640,859,,20660
2019/1/28,14:35,20640,20640,20630,20630,942,,20640
2019/1/28,14:40,20630,20630,20620,20620,1138,,20630
2019/1/28,14:45,20620,20620,20610,20620,665,,20620
2019/1/28,14:50,20620,20620,20600,20600,802,,20620
2019/1/28,14:55,20610,20620,20600,20610,931,,20600
2019/1/28,15:00,20620,20620,20600,20610,1695,,20610
2019/1/29,9:00,20520,20530,20480,20510,1745,,20610
2019/1/29,9:05,20520,20520,20500,20510,1073,,20510
2019/1/29,9:10,20510,20520,20500,20510,359,,20510
